house_district,person_gender,Возрастной класс,person_exemption_group,sum
Марьина Роща,m,7-18,Пенсионер,0.004011182691138933
Марьина Роща,m,75-90,,0.016530934727118026
Марьина Роща,m,<7,Дети инвалиды,0.0009724079251245898
Марьина Роща,m,<7,Малоимущие,0.001762489364288319
Марьина Роща,m,<7,,0.08873222316761882
Марьино,f,18-25,Дети инвалиды,0.0006386582622941716
Марьино,f,18-25,Малоимущие,0.0013467359009246662
Марьино,f,18-25,Многодетные,0.0031238719351345348
Марьино,f,18-25,Пенсионер,0.005178685474689695
Марьино,f,18-25,,0.09677061061283425
Марьино,f,25-45,Дети инвалиды,6.941937633632299e-05
Марьино,f,25-45,Инвалид,0.009996390192430512
Марьино,f,25-45,Малоимущие,6.941937633632299e-05
Марьино,f,25-45,Многодетные,0.018826534862410794
Марьино,f,45-60,Ветеран труда,0.010607280704190154
Марьино,f,45-60,Инвалид,0.017007747202399132
Марьино,f,60-75,Ветеран труда,0.07580595895926472
Марьино,f,60-75,Малоимущие,1.3883875267264598e-05
Марьино,f,60-75,Пенсионер,0.19104212367756088
Марьино,f,7-18,Беременность,0.00013883875267264599
Марьино,f,7-18,Инвалид,0.00019437425374170438
Марьино,f,75-90,Инвалид,0.02406075583816955
Марьино,f,75-90,,0.025102046483214395
Марьино,f,<7,Малоимущие,0.0018882070363479854
Марьино,f,<7,,0.10701691056007553
Марьино,m,18-25,Дети инвалиды,0.0009857551439757864
Марьино,m,18-25,Многодетные,0.0030266848082636825
Марьино,m,25-45,Инвалид,0.0129814233748924
Марьино,m,25-45,Малоимущие,2.7767750534529196e-05
Марьино,m,25-45,Пенсионер,0.006456001999278038
Марьино,m,45-60,Инвалид,0.016979979451864604
Марьино,m,45-60,Многодетные,0.010968261461139033
Марьино,m,60-75,Инвалид,0.034792991419765086
Марьино,m,7-18,Дети инвалиды,0.006567073001416155
Марьино,m,7-18,Малоимущие,0.014244856024213479
Марьино,m,7-18,Молодые родители,1.3883875267264598e-05
Марьино,m,75-90,Ветеран труда,0.009468802932274456
Марьино,m,75-90,Инвалид,0.007622247521728265
Марьино,m,75-90,Пенсионер,0.012092855357787466
Марьино,m,75-90,,0.011954016605114819
Марьино,m,90<,Инвалид,0.00044428400855246714
Марьино,m,90<,Пенсионер,0.0008608002665704052
Марьино,m,<7,Дети инвалиды,0.0010412906450448448
Марьино,m,<7,Малоимущие,0.0017077166578735458
Матушкино,f,18-25,Малоимущие,0.0023571933684293236
Матушкино,f,18-25,Пенсионер,0.006364422094759173
Матушкино,f,18-25,,0.08548754616170347
Матушкино,f,25-45,Инвалид,0.007307299442130903
Матушкино,f,25-45,Малоимущие,7.857311228097745e-05
Матушкино,f,25-45,Многодетные,0.015871768680757445
Матушкино,f,25-45,Молодые родители,0.02003614363164925
Матушкино,f,45-60,Беременность,0.0007071580105287971
Матушкино,f,45-60,Малоимущие,0.0001571462245619549
Матушкино,f,45-60,Пенсионер,0.07511589534061444
Матушкино,f,60-75,Ветеран труда,0.05460831303527933
Матушкино,f,60-75,Инвалид,0.03457216940363008
Матушкино,f,7-18,Пенсионер,0.00400722872632985
Матушкино,f,90<,,0.010607370157931955
Матушкино,f,<7,Пенсионер,0.00039286556140488726
Матушкино,m,25-45,Многодетные,0.012885990414080301
Матушкино,m,45-60,Ветеран труда,0.0022000471438673687
Матушкино,m,45-60,Инвалид,0.01540033000707158
Матушкино,m,45-60,Молодые родители,0.0003142924491239098
Матушкино,m,45-60,,0.282234619313271
Матушкино,m,60-75,Инвалид,0.020429009193054137
Матушкино,m,7-18,Дети инвалиды,0.005892983421073309
Матушкино,m,7-18,Малоимущие,0.018700400722872632
Матушкино,m,7-18,Многодетные,0.020900447866740002
Матушкино,m,7-18,Пенсионер,0.004557240512296692
Таганский,m,45-60,Многодетные,0.011924052955024918
Таганский,m,45-60,Молодые родители,0.0003668939370776898
Таганский,m,45-60,,0.2548689882899685
Таганский,m,60-75,,0.07986058030391048
Таганский,m,7-18,Инвалид,0.00045861742134711223
Таганский,m,7-18,Многодетные,0.02335891399394625
Таганский,m,7-18,,0.15403430458311676
Таганский,m,75-90,Инвалид,0.015929311768123032
Таганский,m,75-90,Пенсионер,0.019537102149386983
Таганский,m,90<,Инвалид,0.0011618308007460177
Таганский,m,90<,Пенсионер,0.0021402146329531904
Таганский,m,90<,,0.005075366129574709
Таганский,m,<7,Дети инвалиды,0.000825511358424802
Таганский,m,<7,Малоимущие,0.0009783838322071727
Тверской,f,18-25,Дети инвалиды,0.0006434414927842633
Тверской,f,18-25,Многодетные,0.00367680853019579
Тверской,f,18-25,Молодые родители,0.0006434414927842633
Тверской,f,25-45,Ветеран труда,0.00013788031988234213
Тверской,f,25-45,Пенсионер,0.003171247357293869
Тверской,f,45-60,Инвалид,0.009008180898979685
Тверской,f,45-60,Молодые родители,0.0005974813861568159
Тверской,f,60-75,Ветеран труда,0.07330637007077856
Тверской,f,60-75,Пенсионер,0.1760731684897509
Тверской,f,7-18,Беременность,4.596010662744738e-05
Тверской,f,7-18,Инвалид,0.0001838404265097895
Тверской,f,7-18,Малоимущие,0.006388454821215185
Тверской,f,7-18,Пенсионер,0.004044489383215369
Тверской,f,75-90,Многодетные,4.596010662744738e-05
Тверской,f,75-90,,0.039112050739957716
Тверской,f,90<,Ветеран труда,0.001103042559058737
Тверской,f,90<,Инвалид,0.006848055887489659
Тверской,f,90<,Пенсионер,0.013466311241842081
Тверской,m,18-25,Малоимущие,0.0008272819192940528
Тверской,m,18-25,,0.08190091001011122
Тверской,m,25-45,Многодетные,0.010984465483959923
Тверской,m,25-45,Молодые родители,0.0035848883169408955
Тверской,m,25-45,,0.39112050739957716
Тверской,m,45-60,Ветеран труда,0.0012868829855685266
Тверской,m,45-60,Многодетные,0.015442595826822319
Тверской,m,60-75,Инвалид,0.020636087875723873
Тверской,m,7-18,Дети инвалиды,0.004366210129607501
Тверской,m,75-90,,0.025507859178233293
Тверской,m,90<,Инвалид,0.0017464840518430003
Тверской,m,90<,Пенсионер,0.004320250022980053
Тверской,m,<7,Малоимущие,0.001700523945215553
Тверской,m,<7,Многодетные,0.004871771302509422
Тверской,m,<7,Пенсионер,0.0001838404265097895
Текстильщики,f,18-25,Дети инвалиды,0.0008293593199253577
Текстильщики,f,18-25,Малоимущие,0.0017001866058469833
Текстильщики,f,18-25,Многодетные,0.002529545925772341
Текстильщики,f,18-25,Молодые родители,0.0008708272859216256
Текстильщики,f,25-45,Беременность,0.01567489114658926
Текстильщики,f,25-45,Инвалид,0.008459465063238648
Текстильщики,f,25-45,Молодые родители,0.018287373004354138
Текстильщики,f,45-60,Беременность,0.00029027576197387516
Текстильщики,f,45-60,Многодетные,0.008708272859216255
Текстильщики,f,45-60,Пенсионер,0.07298362015343147
Текстильщики,f,60-75,Ветеран труда,0.07248600456147626
Текстильщики,f,60-75,Многодетные,4.146796599626788e-05
Текстильщики,f,7-18,Беременность,4.146796599626788e-05
Текстильщики,f,7-18,Дети инвалиды,0.004229732531619324
Текстильщики,f,7-18,Молодые родители,8.293593199253576e-05
Текстильщики,f,75-90,Ветеран труда,0.03313290483101804
Текстильщики,f,75-90,Инвалид,0.03491602736885756
Текстильщики,f,75-90,,0.04383164005805515
Текстильщики,f,90<,Ветеран труда,0.0007464233879328219
Текстильщики,f,<7,Малоимущие,0.0019075264358283225
Текстильщики,f,<7,,0.1036699149906697
Текстильщики,m,18-25,Молодые родители,0.00020733982998133942
Текстильщики,m,25-45,,0.5207132490151358
Текстильщики,m,45-60,Ветеран труда,0.0009952311839104293
Текстильщики,m,45-60,Пенсионер,0.01882645656230562
Текстильщики,m,60-75,Ветеран труда,0.028032345013477088
Текстильщики,m,60-75,Инвалид,0.02998133941530168
Текстильщики,m,60-75,Многодетные,0.0004976155919552146
Текстильщики,m,60-75,Пенсионер,0.09778146381919967
Текстильщики,m,7-18,Многодетные,0.01803856520837653
Текстильщики,m,75-90,,0.01762388554841385
Текстильщики,m,90<,Пенсионер,0.0017001866058469833
Текстильщики,m,<7,Дети инвалиды,0.0013269749118805722
Текстильщики,m,<7,Малоимущие,0.0016172506738544475
Текстильщики,m,<7,Многодетные,0.0019075264358283225
Текстильщики,m,<7,Пенсионер,0.00041467965996267884
Теплый Стан,f,18-25,Инвалид,0.0007293551959804425
Теплый Стан,f,18-25,Многодетные,0.003403657581242065
Теплый Стан,f,25-45,Беременность,0.011615656824873713
Теплый Стан,f,25-45,Дети инвалиды,5.402631081336611e-05
Теплый Стан,f,25-45,Малоимущие,5.402631081336611e-05
Теплый Стан,f,25-45,Многодетные,0.017261406304870473
Теплый Стан,f,45-60,Беременность,0.0008644209730138577
Теплый Стан,f,45-60,Многодетные,0.011642669980280396
Теплый Стан,f,60-75,Инвалид,0.03446878629892758
Теплый Стан,f,60-75,Многодетные,2.7013155406683054e-05
Теплый Стан,f,7-18,Инвалид,0.00010805262162673221
Теплый Стан,f,7-18,Многодетные,0.024446905643048165
Теплый Стан,f,7-18,Пенсионер,0.003970933844782409
Теплый Стан,f,7-18,,0.14781598638536966
Теплый Стан,f,75-90,Ветеран труда,0.05113590318485102
Теплый Стан,f,75-90,Инвалид,0.04411248277911343
Теплый Стан,f,75-90,Пенсионер,0.05907777087441584
Теплый Стан,f,<7,,0.08268726869985683
Теплый Стан,m,18-25,Дети инвалиды,0.0009184472838272238
Теплый Стан,m,18-25,Многодетные,0.0031335260271752345
Теплый Стан,m,18-25,,0.08773872876090656
Теплый Стан,m,25-45,Малоимущие,8.103946622004916e-05
Теплый Стан,m,45-60,Ветеран труда,0.0013776709257408359
Теплый Стан,m,45-60,Молодые родители,0.00040519733110024584
Теплый Стан,m,45-60,Пенсионер,0.01564061698046949
Теплый Стан,m,7-18,Дети инвалиды,0.00521353899348983
Теплый Стан,m,7-18,Инвалид,0.0001890920878467814
Теплый Стан,m,7-18,Многодетные,0.02547340554850212
Теплый Стан,m,75-90,Ветеран труда,0.025392366082282073
Теплый Стан,m,75-90,Пенсионер,0.02485210297414841
Теплый Стан,m,75-90,,0.03017369458926497
Теплый Стан,m,90<,Пенсионер,0.0029984602501418193
Теплый Стан,m,90<,,0.005888867878656906
Теплый Стан,m,<7,Малоимущие,0.0012696183041141036
Теплый Стан,m,<7,,0.08841405764607364
Тимирязевский,f,18-25,Беременность,0.00023466466419486554
Тимирязевский,f,18-25,Малоимущие,0.0007978598582625428
Тимирязевский,f,18-25,Молодые родители,0.0011263903881353545
Тимирязевский,f,25-45,Беременность,0.012249495470971981
Тимирязевский,f,25-45,Дети инвалиды,4.693293283897311e-05
Тимирязевский,f,25-45,Инвалид,0.0071807387243628855
Тимирязевский,f,45-60,Беременность,0.00023466466419486554
Тимирязевский,f,45-60,Ветеран труда,0.011216970948514572
Тимирязевский,f,45-60,,0.26953583329422254
Тимирязевский,f,60-75,Ветеран труда,0.08124090674426244
Тимирязевский,f,60-75,Инвалид,0.0371708828084667
Тимирязевский,f,7-18,Беременность,4.693293283897311e-05
Тимирязевский,f,7-18,Дети инвалиды,0.00347303703008401
Тимирязевский,f,7-18,Молодые родители,4.693293283897311e-05
Тимирязевский,f,90<,Инвалид,0.006570610597456235
Тимирязевский,f,90<,Пенсионер,0.010372178157413058
Тимирязевский,f,<7,Пенсионер,0.0003754634627117849
Тимирязевский,m,18-25,Ветеран труда,4.693293283897311e-05
Тимирязевский,m,18-25,Дети инвалиды,0.0009855915896184353
Тимирязевский,m,18-25,Многодетные,0.0028629089031773597
Тимирязевский,m,18-25,Молодые родители,4.693293283897311e-05
Тимирязевский,m,25-45,,0.5187966396020087
Тимирязевский,m,45-60,Ветеран труда,0.0015018538508471395
Тимирязевский,m,45-60,Инвалид,0.015018538508471395
Тимирязевский,m,45-60,Пенсионер,0.01314122119491247
Тимирязевский,m,60-75,Пенсионер,0.09184774956587037
Тимирязевский,m,7-18,Дети инвалиды,0.00619514713474445
Тимирязевский,m,7-18,Инвалид,0.00018773173135589244
Тимирязевский,m,7-18,Малоимущие,0.008682592575210025
Тимирязевский,m,75-90,Ветеран труда,0.02567231426291829
Тимирязевский,m,75-90,Инвалид,0.013939081053175014
Тимирязевский,m,90<,Инвалид,0.0011263903881353545
Тимирязевский,m,90<,Пенсионер,0.00211198197775379
Тимирязевский,m,<7,Дети инвалиды,0.0010325245224574084
Тимирязевский,m,<7,Многодетные,0.0028159759703383865
Троицк,f,18-25,Беременность,0.0006167509559639817
Троицк,f,18-25,Дети инвалиды,0.0006167509559639817
Троицк,f,18-25,Инвалид,0.0009251264339459727
Троицк,f,25-45,Беременность,0.014000246700382385
Троицк,f,25-45,Ветеран труда,0.0002467003823855927
Троицк,f,25-45,Дети инвалиды,0.0002467003823855927
Троицк,f,25-45,Многодетные,0.017700752436166277
Троицк,f,45-60,Беременность,0.00043172566917478724
Троицк,f,45-60,Инвалид,0.009312939435056124
Троицк,f,45-60,,0.7669298137412113
Троицк,f,60-75,Ветеран труда,0.0914024916738621
Троицк,f,60-75,Инвалид,0.016713950906623906
Троицк,f,7-18,Инвалид,0.00030837547798199085
Троицк,f,7-18,Малоимущие,0.014431972369557173
Троицк,f,75-90,Ветеран труда,0.045084494880967066
Троицк,f,75-90,,0.11755273220673491
Троицк,f,<7,Малоимущие,0.0045639570741334646
Троицк,f,<7,Многодетные,0.006722585420007401
Троицк,f,<7,,0.15492784013815222
Троицк,m,25-45,Инвалид,0.008326137905513753
Троицк,m,25-45,Малоимущие,6.167509559639817e-05
Троицк,m,45-60,Ветеран труда,0.0014185271987171581
Троицк,m,60-75,Ветеран труда,0.05032687800666091
Троицк,m,60-75,Пенсионер,0.0947329468360676
Троицк,m,60-75,,0.20173923769581842
Троицк,m,7-18,Дети инвалиды,0.005304058221290243
Троицк,m,7-18,Инвалид,0.00037005057357838907
Троицк,m,7-18,,0.33236709016898974
Троицк,m,75-90,Инвалид,0.006537560133218207
Троицк,m,<7,Многодетные,0.006537560133218207
Троицк,m,<7,Пенсионер,0.00043172566917478724
Тропарево-Никулино,f,18-25,Дети инвалиды,0.00042192821192851333
Тропарево-Никулино,f,18-25,Инвалид,0.0007233055061631657
Тропарево-Никулино,f,18-25,Молодые родители,0.00063289231789277
Тропарево-Никулино,f,25-45,Беременность,0.011030408968988277
Тропарево-Никулино,f,25-45,Ветеран труда,0.00021096410596425666
Тропарево-Никулино,f,25-45,Многодетные,0.022573159338175462
Тропарево-Никулино,f,45-60,Беременность,0.0006027545884693047
Тропарево-Никулино,f,45-60,Ветеран труда,0.008257737862029475
Тропарево-Никулино,f,45-60,Многодетные,0.015822307947319248
Тропарево-Никулино,f,45-60,Молодые родители,0.000512341400198909
Тропарево-Никулино,f,7-18,Беременность,3.0137729423465235e-05
Тропарево-Никулино,f,7-18,Малоимущие,0.008619390615111057
Тропарево-Никулино,f,75-90,Пенсионер,0.050540972243151204
Тропарево-Никулино,m,18-25,Многодетные,0.004701485790060577
Тропарево-Никулино,m,25-45,Инвалид,0.007504294626442844
Тропарево-Никулино,m,60-75,Инвалид,0.02221150658509388
Тропарево-Никулино,m,7-18,Пенсионер,0.003435701154275037
Тропарево-Никулино,m,75-90,Ветеран труда,0.027545884693047227
Тропарево-Никулино,m,75-90,Многодетные,3.0137729423465235e-05
Тропарево-Никулино,m,90<,Пенсионер,0.0022603297067598925
Тропарево-Никулино,m,<7,Дети инвалиды,0.0008137186944335614
Тропарево-Никулино,m,<7,Пенсионер,0.00021096410596425666
Филевский Парк,f,18-25,Инвалид,0.0005668666446218527
Филевский Парк,f,18-25,Малоимущие,0.0008502999669327791
Филевский Парк,f,18-25,Многодетные,0.003070527658368369
Филевский Парк,f,25-45,Беременность,0.014502338324909065
Филевский Парк,f,45-60,Многодетные,0.009542255184467854
Филевский Парк,f,45-60,Пенсионер,0.06107988095800463
Филевский Парк,f,45-60,,0.2851339222447919
Филевский Парк,f,60-75,Инвалид,0.036515659691057675
Филевский Парк,f,60-75,,0.09844584061599508
Филевский Парк,f,7-18,Инвалид,0.0003779110964145685
Филевский Парк,f,7-18,Малоимущие,0.010156360716141528
Филевский Парк,f,7-18,Пенсионер,0.005101799801596674
Филевский Парк,f,75-90,Инвалид,0.036751854126316784
Филевский Парк,f,75-90,,0.0426094761207426
Филевский Парк,f,90<,,0.015352638291841844
Филевский Парк,f,<7,Пенсионер,0.0003779110964145685
Филевский Парк,f,<7,,0.1056261514478719
Филевский Парк,m,18-25,Многодетные,0.0040625442864566114
Филевский Парк,m,18-25,Пенсионер,0.004629410931078464
Филевский Парк,m,18-25,,0.08578581888610705
Филевский Парк,m,25-45,Пенсионер,0.006046577542633096
Филевский Парк,m,45-60,Ветеран труда,0.0012754499503991685
Филевский Парк,m,45-60,Инвалид,0.015541593840049129
Филевский Парк,m,45-60,,0.2824885445698899
Филевский Парк,m,60-75,Пенсионер,0.09206859086399924
Филевский Парк,m,60-75,,0.09372195191081298
Филевский Парк,m,7-18,Малоимущие,0.009306060749208749
Филевский Парк,m,7-18,,0.17946053190986822
Филевский Парк,m,75-90,Пенсионер,0.015730549388256413
Филевский Парк,m,90<,Инвалид,0.0008502999669327791
Филевский Парк,m,90<,,0.004298738721715717
Филевский Парк,m,<7,Многодетные,0.0035901554159384003
Фили-Давыдково,f,18-25,Беременность,0.0005216665507407665
Фили-Давыдково,f,18-25,Многодетные,0.0025387772136050636
Фили-Давыдково,f,18-25,Пенсионер,0.004521110106419976
Фили-Давыдково,f,25-45,Многодетные,0.016936774014050218
Фили-Давыдково,f,45-60,Беременность,0.0005912220908395354
Фили-Давыдково,f,45-60,Ветеран труда,0.01074633094525979
Фили-Давыдково,f,45-60,Инвалид,0.014397996800445156
Фили-Давыдково,f,45-60,Молодые родители,0.00038255547054322876
Фили-Давыдково,f,60-75,Ветеран труда,0.07494609445642346
Фили-Давыдково,f,60-75,Многодетные,0.0001043333101481533
Фили-Давыдково,f,60-75,Пенсионер,0.1570564095430201
Фили-Давыдково,f,7-18,Многодетные,0.02399666133407526
Фили-Давыдково,f,75-90,Ветеран труда,0.04722821172706406
Фили-Давыдково,f,<7,Дети инвалиды,0.0009042220212839953
Фили-Давыдково,m,18-25,Дети инвалиды,0.0007303331710370731
Фили-Давыдково,m,18-25,,0.09334353481254781
Фили-Давыдково,m,25-45,Молодые родители,0.0047645544967656675
Фили-Давыдково,m,25-45,Пенсионер,0.005251443277457049
Фили-Давыдково,m,45-60,Пенсионер,0.017041107324198373
Фили-Давыдково,m,60-75,Пенсионер,0.08882242470612785
Фили-Давыдково,m,7-18,Малоимущие,0.01018988662446964
Фили-Давыдково,m,7-18,Многодетные,0.022709883842248035
Фили-Давыдково,m,75-90,Ветеран труда,0.02131877304027266
Фили-Давыдково,m,75-90,Пенсионер,0.017319329484593447
Фили-Давыдково,m,75-90,,0.016762885163803296
Фили-Давыдково,m,90<,,0.004486332336370592
Фили-Давыдково,m,<7,Многодетные,0.0027474438339013703
Филимонковское,f,18-25,,0.07789032483409011
Филимонковское,f,25-45,Инвалид,0.009779951100244499
Филимонковское,f,25-45,Пенсионер,0.007334963325183374
Филимонковское,f,45-60,Многодетные,0.009430667132378624
Филимонковское,f,60-75,Инвалид,0.022703457911281873
Филимонковское,f,60-75,Пенсионер,0.16346489696122948
Филимонковское,f,7-18,Дети инвалиды,0.004889975550122249
Филимонковское,f,7-18,Многодетные,0.030387705204331122
Филимонковское,f,7-18,Пенсионер,0.0027942717429269995
Филимонковское,f,75-90,Инвалид,0.007684247293049249
Филимонковское,f,75-90,Пенсионер,0.03178484107579462
Филимонковское,m,18-25,Дети инвалиды,0.0013971358714634998
Филимонковское,m,25-45,Молодые родители,0.0031435557107928748
Филимонковское,m,45-60,Ветеран труда,0.0013971358714634998
Филимонковское,m,45-60,Многодетные,0.012923506811037374
Филимонковское,m,45-60,,0.23541739434159972
Филимонковское,m,60-75,Ветеран труда,0.031086273140062872
Филимонковское,m,60-75,,0.05483758295494237
Филимонковское,m,7-18,,0.15682850157177786
Филимонковское,m,75-90,Ветеран труда,0.008382815228781
Филимонковское,m,<7,Малоимущие,0.009081383164512749
Хамовники,f,18-25,Беременность,0.0004753793130768926
Хамовники,f,18-25,Дети инвалиды,0.0005942241413461158
Хамовники,f,18-25,Инвалид,0.0009111436833973775
Хамовники,f,18-25,Малоимущие,0.0006338390841025234
Хамовники,f,18-25,Пенсионер,0.0038030345046151407
Хамовники,f,25-45,Дети инвалиды,3.9614942756407714e-05
Хамовники,f,25-45,Инвалид,0.004991482787307372
Хамовники,f,25-45,Пенсионер,0.003248425306025433
Хамовники,f,45-60,Беременность,0.0005942241413461158
Хамовники,f,45-60,Ветеран труда,0.007922988551281544
Хамовники,f,45-60,Пенсионер,0.052370954323971
Хамовники,f,45-60,,0.28051340965812305
Хамовники,f,7-18,Многодетные,0.03806995998890782
Хамовники,f,90<,Ветеран труда,0.0014657528819870854
Хамовники,f,<7,Дети инвалиды,0.0005942241413461158
Хамовники,f,<7,Пенсионер,0.0002376896565384463
Хамовники,m,18-25,Инвалид,0.0009507586261537852
Хамовники,m,18-25,Многодетные,0.004357643703204849
Хамовники,m,25-45,Малоимущие,7.922988551281543e-05
Хамовники,m,25-45,Молодые родители,0.003921879332884364
Хамовники,m,25-45,Пенсионер,0.003367270134294656
Хамовники,m,45-60,Ветеран труда,0.0007130689696153389
Хамовники,m,45-60,Инвалид,0.010379115002178823
Хамовники,m,45-60,Молодые родители,0.0004357643703204849
Хамовники,m,45-60,Пенсионер,0.01406330467852474
Хамовники,m,45-60,,0.2580517371152399
Хамовники,m,7-18,Малоимущие,0.006140316127243196
Хамовники,m,75-90,Пенсионер,0.022620132313908806
Хамовники,m,90<,,0.005942241413461158
Хамовники,m,<7,Пенсионер,0.0002376896565384463
Ховрино,f,18-25,Малоимущие,0.0011572777839997013
Ховрино,f,18-25,Многодетные,0.003919811849031247
Ховрино,f,18-25,Пенсионер,0.005525068130063091
Ховрино,f,18-25,,0.10549893605106955
Ховрино,f,25-45,Инвалид,0.0063836935827080304
Ховрино,f,25-45,Многодетные,0.018740433792511293
Ховрино,f,25-45,,0.5263747340127674
Ховрино,f,45-60,Ветеран труда,0.009332885354836302
Ховрино,f,45-60,Пенсионер,0.06611415985366036
Ховрино,f,60-75,Ветеран труда,0.06831672079740173
Ховрино,f,60-75,Многодетные,7.466308283869042e-05
Ховрино,f,60-75,Пенсионер,0.1412252211893829
Ховрино,f,7-18,Беременность,3.733154141934521e-05
Ховрино,f,<7,Малоимущие,0.001269272408257737
Ховрино,f,<7,Многодетные,0.0020905663194833316
Ховрино,m,25-45,Многодетные,0.013775338783738381
Ховрино,m,60-75,Инвалид,0.023481539552768133
Ховрино,m,7-18,Дети инвалиды,0.005301078881547019
Ховрино,m,7-18,Многодетные,0.026430731324896404
Ховрино,m,7-18,,0.180274013514018
Ховрино,m,75-90,Ветеран труда,0.023406876469929443
Ховрино,m,75-90,Многодетные,3.733154141934521e-05
Ховрино,m,75-90,Пенсионер,0.021353641691865457
Ховрино,m,90<,Инвалид,0.0015305931981931533
Ховрино,m,90<,,0.012319408668383918
Ховрино,m,<7,Многодетные,0.0019412401538059507
Хорошево-Мневники,f,18-25,Ветеран труда,7.085833057773159e-05
Хорошево-Мневники,f,18-25,Дети инвалиды,0.0005432472010959422
Хорошево-Мневники,f,18-25,Инвалид,0.0005432472010959422
Хорошево-Мневники,f,18-25,Малоимущие,0.0009920166280882423
Хорошево-Мневники,f,18-25,Пенсионер,0.006046577542633096
Хорошево-Мневники,f,25-45,Ветеран труда,0.00018895554820728424
Хорошево-Мневники,f,25-45,Дети инвалиды,7.085833057773159e-05
Хорошево-Мневники,f,25-45,Малоимущие,7.085833057773159e-05
Хорошево-Мневники,f,25-45,,0.5114081912230148
Хорошево-Мневники,f,45-60,Беременность,0.00044876942699230004
Хорошево-Мневники,f,45-60,Ветеран труда,0.010912182908970664
Хорошево-Мневники,f,45-60,Пенсионер,0.060394917095753224
Хорошево-Мневники,f,7-18,Молодые родители,0.00021257499173319477
Хорошево-Мневники,f,7-18,Пенсионер,0.004180641504086164
Хорошево-Мневники,f,7-18,,0.18541263167839767
Хорошево-Мневники,f,75-90,Ветеран труда,0.03923189569653739
Хорошево-Мневники,f,75-90,Инвалид,0.04756955926118381
Хорошево-Мневники,f,90<,Инвалид,0.007322027493032264
Хорошево-Мневники,f,90<,Пенсионер,0.008644716330483254
Хорошево-Мневники,f,<7,Многодетные,0.0039916859558788795
Хорошево-Мневники,f,<7,Пенсионер,0.000755822192829137
Хорошево-Мневники,f,<7,,0.10383107373990269
Хорошево-Мневники,m,18-25,Дети инвалиды,0.0009211582975105106
Хорошево-Мневники,m,18-25,Молодые родители,7.085833057773159e-05
Хорошево-Мневники,m,18-25,Пенсионер,0.005456091454485332
Хорошево-Мневники,m,25-45,Инвалид,0.008691955217535074
Хорошево-Мневники,m,25-45,Малоимущие,4.723888705182106e-05
Хорошево-Мневники,m,25-45,Пенсионер,0.005007322027493032
Хорошево-Мневники,m,45-60,Инвалид,0.014762152203694081
Хорошево-Мневники,m,60-75,Многодетные,0.0003779110964145685
Хорошево-Мневники,m,7-18,Малоимущие,0.012258491189947564
Хорошево-Мневники,m,75-90,Инвалид,0.014573196655486797
Хорошево-Мневники,m,75-90,Многодетные,2.361944352591053e-05
Хорошево-Мневники,m,75-90,Пенсионер,0.015069204969530918
Хорошево-Мневники,m,90<,Инвалид,0.0013699277245028108
Хорошево-Мневники,m,<7,Дети инвалиды,0.0012282110633473474
Хорошево-Мневники,m,<7,Малоимущие,0.002409183239642874
Хорошево-Мневники,m,<7,Пенсионер,0.0004960083140441212
Хорошево-Мневники,m,<7,,0.10402002928810997
Хорошевский,f,25-45,Беременность,0.01491448118586089
Хорошевский,f,25-45,Ветеран труда,0.00018244013683010264
Хорошевский,f,25-45,Дети инвалиды,4.561003420752566e-05
Хорошевский,f,25-45,Малоимущие,4.561003420752566e-05
Хорошевский,f,25-45,Молодые родители,0.018745724059293045
Хорошевский,f,45-60,Ветеран труда,0.0074800456100342074
Хорошевский,f,45-60,Инвалид,0.011174458380843785
Хорошевский,f,45-60,Малоимущие,4.561003420752566e-05
Хорошевский,f,45-60,Многодетные,0.016009122006841504
Хорошевский,f,45-60,,0.26075256556442417
Хорошевский,f,60-75,Многодетные,9.122006841505132e-05
Хорошевский,f,7-18,Малоимущие,0.007753705815279362
Хорошевский,f,7-18,Молодые родители,4.561003420752566e-05
Хорошевский,f,75-90,Ветеран труда,0.03812998859749145
Хорошевский,f,90<,,0.00839224629418472
Хорошевский,f,<7,Многодетные,0.0044241733181299885
Хорошевский,f,<7,,0.10964652223489167
Хорошевский,m,18-25,Малоимущие,0.0014139110604332954
Хорошевский,m,25-45,Инвалид,0.007434435575826682
Хорошевский,m,25-45,Малоимущие,9.122006841505132e-05
Хорошевский,m,25-45,Многодетные,0.020296465222348917
Хорошевский,m,25-45,,0.424811858608894
Хорошевский,m,45-60,Инвалид,0.011904218928164196
Хорошевский,m,45-60,Многодетные,0.020068415051311288
Хорошевский,m,45-60,Молодые родители,0.0004104903078677309
Хорошевский,m,45-60,Пенсионер,0.020068415051311288
Хорошевский,m,60-75,Ветеран труда,0.03575826681870011
Хорошевский,m,60-75,Многодетные,0.0005929304446978335
Хорошевский,m,60-75,Пенсионер,0.08031927023945268
Хорошевский,m,7-18,Дети инвалиды,0.006704675028506271
Хорошевский,m,7-18,Инвалид,0.00022805017103762827
Хорошевский,m,7-18,Многодетные,0.04624857468643102
Хорошевский,m,75-90,Пенсионер,0.01427594070695553
Хорошевский,m,90<,Ветеран труда,9.122006841505132e-05
Хорошевский,m,90<,Инвалид,0.0008209806157354618
Хорошевский,m,<7,Дети инвалиды,0.00104903078677309
Хорошевский,m,<7,Многодетные,0.0055188141391106045
Царицыно,f,18-25,Малоимущие,0.001228578629032258
